timestamp,joint_angle,joint_velocity,joint_torque,label
1716309120.9662976,0.4967141530112327,-0.13826430117118466,0.6476885381006925,0
1716309120.9662976,1.5230298564080254,0.2790412922001377,1.0105152848065264,0
1716309120.9662976,-0.4694743859349521,0.5425600435859647,-0.46341769281246226,0
1716309120.9662976,-0.46572975357025687,-2.6125490126936013,0.9503696823969031,0
1716309120.9662976,-1.0128311203344238,0.3142473325952739,-0.9080240755212109,0
1716309120.9662976,-1.4123037013352915,-0.6294749609242508,0.5977204669126083,0
1716309120.9662976,-0.5443827245251827,0.11092258970986608,-1.1509935774223028,0
1716309120.9662976,0.37569801834567196,-0.6002538501059117,0.9474398210466388,0
1716309120.9662976,-0.6017066122293969,1.8522781845089378,-0.013497224737933921,0
1716309120.9662976,-1.0577109289559004,-0.22945045383195653,0.38934891325612325,0
1716309120.9662976,5.405724830873879,3.2589681921740867,4.55357499005018,1
1716309120.9662976,-1.0090853428651076,-1.5832942135368875,0.7737004168336818,0
1716309120.9662976,-0.5381416616629597,0.3436182895684614,-1.763040155362734,0
1716309120.9662976,0.5821227947130392,0.8877484595933572,0.8943323301087615,0
1716309120.9662976,0.7549977972447358,-0.8392175232226385,-0.3092123758512146,0
1716309120.9662976,-1.5081532895474827,1.0996469757848204,-0.17773212127065513,0
1716309120.9662976,-0.41038330868630046,0.812525822394198,1.356240028570823,0
1716309120.9662976,-1.037829876515482,-0.07580374502818543,0.9729635337557875,0
1716309120.9662976,0.7955954638959417,-0.03582603910995154,1.5646436558140062,0
1716309120.9662976,-0.39863839001520124,-0.060864087474746136,-1.4187504585914028,0
1716309120.9662976,1.042491617339421,-0.21967188783751193,0.3571125715117464,0
1716309120.9662976,-0.7892583286979201,0.7437112837712267,-0.21216142171162652,0
1716309120.9662976,-0.42686879403972283,0.9154021177020741,0.32875110965968446,0
1716309120.9662976,1.3718621335497765,0.17555329395483268,-0.30928854644457765,0
1716309120.9662976,0.6731255027739751,-0.39210815313215763,-1.4635149481321186,0
1716309120.9662976,-2.65517604756347,0.3455179438887663,-0.39551645158029325,0
1716309120.9662976,-0.289136856469942,-0.16128571166600914,0.4040508568145384,0
1716309120.9662976,-0.9430568084672624,1.4039587386592935,-0.018550804511640224,0
1716309120.9662976,-1.6735046219902232,0.06023020994102644,2.463242112485286,0
1716309120.9662976,0.4777540994335271,-0.25902864473889053,-0.5747092076133995,0
1716309120.9662976,-0.42149822033988354,1.1428228145150205,0.7519330326867741,0
1716309120.9662976,-0.8018278433496938,1.3840157189326783,1.405205305878188,0
1716309120.9662976,1.392325753491903,-0.9905363251306883,-0.5662977296027719,0
1716309120.9662976,1.706604953678462,0.8735894156353792,0.009144345740137364,0
1716309120.9662976,-0.3655392968325427,-1.0623037137261049,0.4735924306351816,0
1716309120.9662976,0.6205482159617352,-0.16093737686306336,-0.38826439897661413,0
1716309120.9662976,-0.8855123738288486,0.8135172173696698,-1.2308643164339552,0
1716309120.9662976,1.3638865244171052,2.5391627162693324,-0.32449095782889326,0
1716309120.9662976,-0.20586671709550497,0.25988279424842353,0.7818228717773104,0
1716309120.9662976,1.2993968142644874,-0.8671461560495533,0.617640845511145,0
1716309120.9662976,1.2170707969801102,0.29307247329868125,-0.7143514180263678,0
1716309120.9662976,0.17483301199147133,-1.216854892359239,1.0493473923208656,0
1716309120.9662976,1.325105661514201,-0.9746816702273214,0.787084603742452,0
1716309120.9662976,0.7699773599307934,1.268389522403902,0.4244862440564507,0
1716309120.9662976,0.9405355849620096,-0.2453881160028705,-0.7537361643574896,0
1716309120.9662976,0.8786735481908957,-0.2395945081938096,1.209381970686634,0
1716309120.9662976,0.5379600036919957,-0.2646568332379561,2.720169166589619,0
1716309120.9662976,-0.9630156260661265,0.9771800008130732,0.04198006447002293,0
1716309120.9662976,-0.13727181709781608,-0.2234627853258509,0.714000494092092,0
1716309120.9662976,-0.1241323888816596,0.7403408179477385,-0.4524622323446692,0
1716309120.9662976,0.7770497949036079,-0.4465149520670211,0.8563987943234723,0
1716309120.9662976,0.7101092403639536,0.092478871551097,0.6300749386010076,0
1716309120.9662976,1.7629374723032283,0.058208718445999896,-1.142970297830623,0
1716309120.9662976,0.8724471576604531,1.0661985440977382,-0.9590080964267789,0
1716309120.9662976,1.3820046041719432,0.5150352672086598,0.5137859509122088,0
1716309120.9662976,0.02393181446583695,0.8719139888123928,1.4373563283335271,0
1716309120.9662976,0.007306372740632225,0.9540017634932023,0.651391251305798,0
1716309120.9662976,-1.152565371660015,-1.500768393207174,0.16502279810933854,0
1716309120.9662976,-0.8559289178293682,2.3146585666735087,-1.867265192591748,0
1716309120.9662976,-0.4145318053898915,0.08019871254081459,-0.8931202736292231,0
1716309120.9662976,-0.33481724739473373,-0.7153037092599682,0.6795977489346758,0
1716309120.9662976,8.217801934997338,4.818271171662926,6.549889805721132,1
1716309120.9662976,-0.661786464768388,0.852433334796224,-0.7925207384327007,0
1716309120.9662976,-0.11473644146689901,-0.7718190777567552,1.6613017306081541,0
1716309120.9662976,-0.4749453111609562,-0.6533292325737119,1.7654542402810969,0
1716309120.9662976,0.40498171096095553,0.3772962654604092,1.65135098647949,0
1716309120.9662976,-1.5193699659540134,-0.48423407286625136,1.2669111491866227,0
1716309120.9662976,-0.7076694656187807,-0.237391961206669,1.8720056804723042,0
1716309120.9662976,-3.2412673400690726,-1.0243876413342898,-0.2525681513931603,0
1716309120.9662976,-1.2477831819648495,1.5430676518590838,1.3232638071512366,0
1716309120.9662976,1.4412732890661155,-1.4358621511794394,1.1631637521549596,0
1716309120.9662976,0.010233061019587049,-0.20245752583155116,0.060896607117160384,0
1716309120.9662976,0.11351734525124804,0.6621306745210467,1.586016816145352,0
1716309120.9662976,-1.237815498826849,0.6868485127659709,0.07097241563974602,0
